4.500000E-2	1.250000E-2	1.333333E-2	3.916667E-2	8.333333E-3	4.416667E-2	2.000000E-2	1.583333E-2	1.666667E-2	2.000000E-2	9.166667E-3	1.083333E-2	1.166667E-2	1.000000E-2	5.833333E-3	3.666667E-2	4.833333E-2	1.000000E-2	6.666667E-3	1.916667E-2	5.833333E-3	1.083333E-2	3.833333E-2	1.000000E-2	5.000000E-3	3.666667E-2	2.416667E-2	1.833333E-2	1.583333E-2	8.333333E-3	3.750000E-2	2.250000E-2	2.000000E-2	1.333333E-2	7.500000E-3	4.000000E-2	3.750000E-2	1.833333E-2	3.750000E-2	2.750000E-2	6.666667E-3	2.666667E-2	4.166667E-3	1.333333E-2	3.166667E-2	4.166667E-3	2.500000E-2	2.416667E-2	8.333333E-3	2.666667E-2	2.666667E-2	2.166667E-2	8.333333E-3	2.583333E-2	3.416667E-2	9.166667E-3	2.333333E-2	1.083333E-2	1.333333E-2	2.833333E-2	1.666667E-2	1.666667E-2	3.083333E-2	1.833333E-2	8.333333E-3	3.666667E-2	1.833333E-2	6.666667E-3	3.083333E-2	1.000000E-2	2.833333E-2	1.500000E-2	5.833333E-3	4.250000E-2	1.583333E-2	3.333333E-2	1.333333E-2	1.250000E-2	1.000000E-2	4.333333E-2	8.333333E-3	1.916667E-2	2.666667E-2	3.750000E-2	1.083333E-2	4.000000E-2	1.833333E-2	1.000000E-2	9.166667E-3	2.000000E-2	1.250000E-2	9.166667E-3	1.250000E-2	1.000000E-2	1.750000E-2	3.500000E-2	1.083333E-2	9.166667E-3	8.333333E-3	6.666667E-3	1.500000E-2	5.833333E-3	2.000000E-2	1.500000E-2	1.333333E-2	1.916667E-2	1.750000E-2	3.416667E-2	1.000000E-2	1.416667E-2	3.500000E-2	1.583333E-2	1.750000E-2	3.416667E-2	9.166667E-3	1.583333E-2	7.500000E-3	1.333333E-2	2.166667E-2	9.166667E-3	3.000000E-2	1.916667E-2	1.083333E-2	1.916667E-2	1.416667E-2	8.333333E-3	1.000000E-2	2.416667E-2	1.416667E-2	5.000000E-3	7.500000E-3	1.500000E-2	1.000000E-2	7.500000E-3	1.666667E-2	1.166667E-2	2.416667E-2	1.500000E-2	2.416667E-2	1.583333E-2	1.250000E-2	3.083333E-2	1.000000E-2	2.666667E-2	2.083333E-2	2.666667E-2	2.916667E-2	7.500000E-3	1.333333E-2	2.916667E-2	2.250000E-2	1.166667E-2	5.833333E-3	1.833333E-2	1.166667E-2	1.250000E-2	1.250000E-2	2.250000E-2	1.000000E-2	5.000000E-3	9.166667E-3
6.333333E-2	6.666667E-3	7.500000E-3	8.333333E-3	1.166667E-2	4.416667E-2	5.666667E-2	5.833333E-3	4.916667E-2	2.500000E-3	1.083333E-2	1.750000E-2	4.250000E-2	4.666667E-2	2.083333E-2	2.000000E-2	3.666667E-2	5.833333E-3	3.166667E-2	2.500000E-2	3.500000E-2	8.333333E-3	3.666667E-2	2.750000E-2	1.416667E-2	8.333333E-3	9.166667E-3	1.416667E-2	9.166667E-3	1.833333E-2	3.666667E-2	1.666667E-2	2.666667E-2	1.333333E-2	1.416667E-2	7.500000E-3	2.416667E-2	1.000000E-2	5.000000E-3	6.666667E-3	2.416667E-2	3.083333E-2	1.583333E-2	9.166667E-3	1.250000E-2	3.083333E-2	2.666667E-2	1.333333E-2	6.666667E-3	7.500000E-3	1.083333E-2	1.500000E-2	3.333333E-3	2.666667E-2	3.916667E-2	1.750000E-2	1.250000E-2	3.166667E-2	1.000000E-2	3.916667E-2	1.583333E-2	2.583333E-2	2.083333E-2	2.250000E-2	2.500000E-2	1.083333E-2	3.750000E-2	1.583333E-2	3.000000E-2	1.000000E-2	2.750000E-2	3.750000E-2	2.916667E-2	3.000000E-2	2.250000E-2	9.166667E-3	8.333333E-3	2.000000E-2	1.416667E-2	3.500000E-2	1.083333E-2	8.333333E-3	2.750000E-2	5.000000E-3	2.333333E-2	1.250000E-2	1.166667E-2	3.250000E-2	1.000000E-2	1.250000E-2	4.416667E-2	2.333333E-2	3.333333E-2	3.000000E-2	2.750000E-2	1.166667E-2	9.166667E-3	3.250000E-2	2.250000E-2	1.000000E-2	2.333333E-2	2.000000E-2	1.000000E-2	5.833333E-3	7.500000E-3	2.666667E-2	4.416667E-2	2.583333E-2	2.250000E-2	9.166667E-3	1.333333E-2	2.916667E-2	2.583333E-2	3.500000E-2	3.083333E-2	2.833333E-2	1.833333E-2	8.333333E-3	5.833333E-3	2.583333E-2	9.166667E-3	4.166667E-3	3.416667E-2	4.166667E-3	2.416667E-2	1.166667E-2	2.166667E-2	2.833333E-2	1.833333E-2	1.750000E-2	9.166667E-3	8.333333E-3	7.500000E-3	6.666667E-3	1.416667E-2	1.166667E-2	1.583333E-2	2.250000E-2	4.250000E-2	7.500000E-3	2.333333E-2	6.666667E-3	1.333333E-2	6.666667E-3	3.166667E-2	1.000000E-2	5.000000E-3	1.750000E-2	5.000000E-3	3.000000E-2	5.000000E-3	8.333333E-3	1.333333E-2	7.500000E-3	1.666667E-2	9.166667E-3	6.666667E-3	7.500000E-3	1.250000E-2	1.583333E-2	1.000000E-2
4.166667E-2	3.916667E-2	3.583333E-2	1.500000E-2	3.416667E-2	5.333333E-2	5.916667E-2	1.083333E-2	1.000000E-2	7.500000E-3	7.500000E-3	1.250000E-2	2.333333E-2	3.666667E-2	2.666667E-2	6.666667E-3	1.000000E-2	3.833333E-2	1.250000E-2	3.166667E-2	1.583333E-2	9.166667E-3	2.166667E-2	4.583333E-2	5.833333E-3	1.250000E-2	5.833333E-3	1.250000E-2	9.166667E-3	1.333333E-2	1.333333E-2	1.333333E-2	1.583333E-2	6.666667E-3	1.000000E-2	1.083333E-2	1.666667E-2	2.000000E-2	1.166667E-2	1.166667E-2	2.833333E-2	3.083333E-2	1.083333E-2	1.750000E-2	3.333333E-3	1.333333E-2	2.750000E-2	2.333333E-2	6.666667E-3	1.500000E-2	3.166667E-2	2.583333E-2	4.416667E-2	4.333333E-2	2.750000E-2	5.000000E-3	2.750000E-2	3.416667E-2	1.666667E-2	2.416667E-2	3.000000E-2	1.916667E-2	3.083333E-2	3.750000E-2	8.333333E-3	8.333333E-3	7.500000E-3	2.916667E-2	1.750000E-2	1.083333E-2	1.916667E-2	1.250000E-2	1.250000E-2	1.750000E-2	1.833333E-2	8.333333E-3	1.083333E-2	7.500000E-3	3.416667E-2	1.500000E-2	3.333333E-3	3.750000E-2	1.250000E-2	9.166667E-3	1.750000E-2	2.583333E-2	7.500000E-3	1.416667E-2	9.166667E-3	1.250000E-2	1.083333E-2	2.666667E-2	2.250000E-2	1.416667E-2	2.083333E-2	3.500000E-2	1.250000E-2	6.666667E-3	1.666667E-2	1.916667E-2	2.666667E-2	2.916667E-2	2.666667E-2	2.166667E-2	3.000000E-2	1.000000E-2	5.833333E-3	3.333333E-2	1.583333E-2	2.583333E-2	7.500000E-3	1.333333E-2	8.333333E-3	2.333333E-2	1.166667E-2	2.083333E-2	1.916667E-2	1.250000E-2	2.333333E-2	9.166667E-3	1.916667E-2	1.333333E-2	2.416667E-2	1.083333E-2	2.166667E-2	1.500000E-2	1.250000E-2	3.000000E-2	1.083333E-2	2.416667E-2	1.583333E-2	1.416667E-2	1.750000E-2	7.500000E-3	8.333333E-3	1.750000E-2	1.083333E-2	6.666667E-3	2.833333E-2	1.000000E-2	1.333333E-2	2.416667E-2	8.333333E-3	1.333333E-2	2.750000E-2	5.833333E-3	5.833333E-3	1.083333E-2	1.500000E-2	2.833333E-2	1.916667E-2	1.500000E-2	1.333333E-2	3.416667E-2	1.833333E-2	1.166667E-2	1.000000E-2	1.250000E-2	1.583333E-2	1.583333E-2	1.166667E-2
3.166667E-2	1.750000E-2	1.083333E-2	2.750000E-2	2.166667E-2	5.250000E-2	3.333333E-2	1.750000E-2	3.916667E-2	2.083333E-2	2.333333E-2	7.500000E-3	7.500000E-3	7.500000E-3	9.166667E-3	2.666667E-2	6.666667E-3	2.833333E-2	3.833333E-2	6.666667E-3	3.666667E-2	2.416667E-2	2.250000E-2	3.250000E-2	3.333333E-2	5.000000E-3	3.416667E-2	7.500000E-3	3.583333E-2	7.500000E-3	6.666667E-3	2.333333E-2	2.583333E-2	1.000000E-2	3.000000E-2	2.083333E-2	2.083333E-2	2.916667E-2	5.833333E-3	1.000000E-2	1.916667E-2	2.166667E-2	1.250000E-2	2.333333E-2	2.666667E-2	5.000000E-3	1.250000E-2	1.333333E-2	2.583333E-2	3.166667E-2	2.666667E-2	2.083333E-2	3.500000E-2	3.916667E-2	2.250000E-2	4.166667E-2	1.916667E-2	7.500000E-3	1.166667E-2	2.500000E-2	5.000000E-3	2.833333E-2	2.416667E-2	1.916667E-2	2.500000E-2	2.500000E-2	1.166667E-2	1.500000E-2	3.166667E-2	2.250000E-2	1.916667E-2	1.750000E-2	4.166667E-3	5.000000E-3	3.000000E-2	2.750000E-2	2.083333E-2	4.166667E-3	2.250000E-2	2.583333E-2	3.666667E-2	4.083333E-2	1.166667E-2	2.583333E-2	1.500000E-2	2.916667E-2	2.166667E-2	2.083333E-2	3.083333E-2	1.833333E-2	2.166667E-2	2.000000E-2	2.083333E-2	5.833333E-3	5.833333E-3	2.250000E-2	2.916667E-2	1.500000E-2	1.333333E-2	9.166667E-3	2.250000E-2	2.833333E-2	5.833333E-3	2.333333E-2	2.166667E-2	8.333333E-3	6.666667E-3	3.583333E-2	3.333333E-2	3.333333E-2	2.833333E-2	2.000000E-2	1.666667E-2	1.333333E-2	2.416667E-2	3.583333E-2	2.083333E-2	2.000000E-2	2.750000E-2	1.583333E-2	3.333333E-3	1.916667E-2	4.333333E-2	2.500000E-2	5.000000E-3	3.000000E-2	1.666667E-2	3.000000E-2	1.333333E-2	2.666667E-2	1.500000E-2	2.083333E-2	2.000000E-2	2.500000E-2	5.000000E-3	2.750000E-2	1.000000E-2	2.166667E-2	2.833333E-2	2.500000E-2	8.333333E-3	1.166667E-2	2.583333E-2	1.916667E-2	5.833333E-3	9.166667E-3	1.916667E-2	2.250000E-2	2.000000E-2	2.250000E-2	1.166667E-2	7.500000E-3	1.250000E-2	3.083333E-2	2.166667E-2	2.000000E-2	1.000000E-2	1.750000E-2	2.000000E-2	2.083333E-2	1.416667E-2
3.416667E-2	1.833333E-2	1.416667E-2	9.166667E-3	1.333333E-2	1.916667E-2	4.583333E-2	4.333333E-2	2.000000E-2	5.833333E-3	2.250000E-2	2.500000E-3	5.083333E-2	2.750000E-2	2.416667E-2	3.166667E-2	7.500000E-3	1.666667E-2	4.166667E-3	4.083333E-2	1.666667E-2	1.583333E-2	9.166667E-3	8.333333E-3	1.166667E-2	1.250000E-2	9.166667E-3	5.000000E-3	1.833333E-2	1.333333E-2	1.000000E-2	2.416667E-2	1.083333E-2	5.000000E-3	1.833333E-2	2.000000E-2	2.750000E-2	3.583333E-2	3.166667E-2	1.000000E-2	2.666667E-2	2.333333E-2	1.750000E-2	1.500000E-2	1.750000E-2	2.666667E-2	4.166667E-2	1.500000E-2	8.333333E-3	1.666667E-2	9.166667E-3	7.500000E-3	3.083333E-2	4.166667E-2	2.916667E-2	1.250000E-2	3.333333E-2	3.000000E-2	2.166667E-2	2.000000E-2	1.000000E-2	9.166667E-3	1.750000E-2	5.833333E-3	1.250000E-2	1.166667E-2	6.666667E-3	9.166667E-3	3.000000E-2	3.416667E-2	1.500000E-2	2.083333E-2	3.166667E-2	1.833333E-2	1.083333E-2	2.166667E-2	3.333333E-2	5.833333E-3	1.666667E-2	1.000000E-2	2.166667E-2	1.583333E-2	1.000000E-2	3.166667E-2	1.666667E-2	2.083333E-2	1.666667E-2	1.416667E-2	1.916667E-2	6.666667E-3	2.583333E-2	1.666667E-2	3.250000E-2	2.416667E-2	6.666667E-3	3.000000E-2	3.333333E-2	1.416667E-2	1.583333E-2	1.333333E-2	5.833333E-3	1.166667E-2	9.166667E-3	8.333333E-3	2.750000E-2	2.416667E-2	8.333333E-3	8.333333E-3	1.083333E-2	1.083333E-2	3.083333E-2	2.250000E-2	7.500000E-3	3.333333E-3	7.500000E-3	2.083333E-2	1.250000E-2	3.166667E-2	1.750000E-2	2.666667E-2	1.500000E-2	8.333333E-3	3.000000E-2	4.166667E-3	1.500000E-2	8.333333E-3	1.083333E-2	1.833333E-2	1.833333E-2	1.750000E-2	4.166667E-3	1.416667E-2	1.000000E-2	9.166667E-3	1.000000E-2	1.166667E-2	1.333333E-2	1.333333E-2	1.000000E-2	2.583333E-2	7.500000E-3	1.083333E-2	1.666667E-2	1.416667E-2	5.833333E-3	2.583333E-2	1.000000E-2	1.333333E-2	8.333333E-3	2.750000E-2	1.166667E-2	1.166667E-2	1.666667E-2	5.000000E-3	8.333333E-3	1.083333E-2	6.666667E-3	2.333333E-2	8.333333E-3	1.500000E-2	7.500000E-3
1.166667E-2	2.750000E-2	1.666667E-2	7.500000E-3	1.500000E-2	9.166667E-3	9.166667E-3	3.416667E-2	1.333333E-2	2.666667E-2	3.083333E-2	1.833333E-2	1.333333E-2	3.500000E-2	3.666667E-2	9.166667E-3	7.500000E-3	1.416667E-2	5.833333E-3	5.000000E-3	1.083333E-2	1.833333E-2	9.166667E-3	1.083333E-2	8.333333E-3	2.166667E-2	1.333333E-2	1.916667E-2	7.500000E-3	3.083333E-2	1.916667E-2	9.166667E-3	8.333333E-3	9.166667E-3	7.500000E-3	6.666667E-3	2.666667E-2	1.666667E-2	1.333333E-2	2.583333E-2	1.166667E-2	4.166667E-3	8.333333E-3	1.000000E-2	3.916667E-2	2.500000E-2	1.583333E-2	1.583333E-2	5.833333E-3	1.250000E-2	1.333333E-2	5.833333E-3	1.166667E-2	3.000000E-2	1.250000E-2	3.000000E-2	1.416667E-2	1.583333E-2	2.083333E-2	2.916667E-2	2.583333E-2	1.500000E-2	2.166667E-2	7.500000E-3	1.166667E-2	8.333333E-3	1.250000E-2	1.166667E-2	1.583333E-2	2.916667E-2	1.833333E-2	1.333333E-2	9.166667E-3	1.000000E-2	1.333333E-2	2.250000E-2	5.833333E-3	5.833333E-3	3.500000E-2	1.416667E-2	1.166667E-2	7.500000E-3	1.750000E-2	9.166667E-3	1.166667E-2	8.333333E-3	8.333333E-3	1.500000E-2	1.416667E-2	1.083333E-2	5.833333E-3	3.333333E-2	1.166667E-2	1.000000E-2	3.583333E-2	3.083333E-2	1.500000E-2	1.500000E-2	3.250000E-2	1.250000E-2	1.083333E-2	2.166667E-2	1.000000E-2	1.083333E-2	8.333333E-3	1.333333E-2	2.916667E-2	1.500000E-2	2.166667E-2	1.083333E-2	6.666667E-3	1.166667E-2	7.500000E-3	6.666667E-3	1.166667E-2	2.333333E-2	8.333333E-3	6.666667E-3	2.833333E-2	2.333333E-2	1.416667E-2	1.416667E-2	1.083333E-2	2.166667E-2	1.333333E-2	2.166667E-2	8.333333E-3	1.416667E-2	2.166667E-2	1.083333E-2	2.583333E-2	9.166667E-3	1.000000E-2	8.333333E-3	9.166667E-3	1.416667E-2	7.500000E-3	1.083333E-2	1.500000E-2	1.416667E-2	2.000000E-2	1.000000E-2	1.000000E-2	1.250000E-2	1.166667E-2	5.000000E-3	2.833333E-2	1.166667E-2	1.416667E-2	1.083333E-2	2.416667E-2	8.333333E-3	8.333333E-3	7.500000E-3	1.750000E-2	7.500000E-3	5.000000E-3	9.166667E-3	1.000000E-2	1.333333E-2	9.166667E-3
2.916667E-2	4.333333E-2	1.166667E-2	4.916667E-2	4.583333E-2	6.583333E-2	3.166667E-2	3.916667E-2	3.500000E-2	3.833333E-2	3.750000E-2	1.666667E-2	4.833333E-2	9.166667E-3	3.416667E-2	1.166667E-2	1.250000E-2	4.750000E-2	3.416667E-2	3.166667E-2	3.250000E-2	2.583333E-2	4.666667E-2	3.250000E-2	2.166667E-2	2.083333E-2	1.416667E-2	7.500000E-3	1.583333E-2	1.000000E-2	2.333333E-2	2.916667E-2	3.916667E-2	9.166667E-3	4.000000E-2	1.333333E-2	5.833333E-3	2.583333E-2	1.583333E-2	3.250000E-2	2.666667E-2	4.833333E-2	2.583333E-2	2.583333E-2	3.250000E-2	2.166667E-2	3.083333E-2	3.333333E-2	3.583333E-2	2.000000E-2	2.000000E-2	3.583333E-2	3.666667E-2	2.333333E-2	2.916667E-2	3.583333E-2	3.583333E-2	3.583333E-2	5.500000E-2	1.250000E-2	2.833333E-2	2.916667E-2	2.833333E-2	4.916667E-2	4.500000E-2	4.166667E-2	2.833333E-2	3.833333E-2	2.916667E-2	1.250000E-2	2.666667E-2	1.166667E-2	5.166667E-2	2.083333E-2	8.333333E-3	2.416667E-2	3.500000E-2	2.000000E-2	3.166667E-2	1.500000E-2	3.916667E-2	3.416667E-2	1.666667E-2	5.000000E-3	9.166667E-3	2.500000E-2	1.833333E-2	3.833333E-2	1.583333E-2	3.416667E-2	8.333333E-3	2.583333E-2	1.083333E-2	1.666667E-2	2.583333E-2	2.750000E-2	2.583333E-2	2.166667E-2	3.250000E-2	1.083333E-2	2.916667E-2	2.916667E-2	1.583333E-2	7.500000E-3	3.166667E-2	2.500000E-2	1.666667E-2	3.333333E-2	3.666667E-2	2.416667E-2	1.916667E-2	2.750000E-2	3.416667E-2	3.583333E-2	1.916667E-2	1.083333E-2	1.333333E-2	2.666667E-2	3.083333E-2	3.000000E-2	3.333333E-2	1.333333E-2	9.166667E-3	1.666667E-2	2.583333E-2	2.666667E-2	3.250000E-2	1.833333E-2	2.666667E-2	2.250000E-2	1.000000E-2	2.583333E-2	2.916667E-2	1.583333E-2	2.583333E-2	2.250000E-2	2.416667E-2	2.166667E-2	1.000000E-2	1.833333E-2	1.166667E-2	7.500000E-3	2.000000E-2	2.833333E-2	1.000000E-2	2.000000E-2	6.666667E-3	1.083333E-2	2.500000E-2	1.833333E-2	7.500000E-3	2.250000E-2	1.416667E-2	2.333333E-2	2.916667E-2	1.000000E-2	2.166667E-2	1.166667E-2	3.000000E-2	2.750000E-2	1.750000E-2
4.666667E-2	7.500000E-3	2.666667E-2	5.833333E-2	5.750000E-2	4.083333E-2	2.916667E-2	1.833333E-2	6.666667E-3	4.000000E-2	9.166667E-3	3.583333E-2	2.083333E-2	4.750000E-2	2.666667E-2	3.750000E-2	1.500000E-2	5.833333E-3	1.833333E-2	2.416667E-2	4.333333E-2	1.583333E-2	1.250000E-2	4.333333E-2	8.333333E-3	1.583333E-2	5.000000E-3	4.000000E-2	3.000000E-2	1.250000E-2	3.750000E-2	3.833333E-2	1.000000E-2	2.916667E-2	1.083333E-2	3.000000E-2	7.500000E-3	6.666667E-3	1.250000E-2	2.333333E-2	5.833333E-3	3.333333E-2	3.416667E-2	1.500000E-2	2.333333E-2	3.250000E-2	2.250000E-2	1.500000E-2	1.000000E-2	3.333333E-2	2.666667E-2	1.500000E-2	3.666667E-2	1.000000E-2	3.250000E-2	3.000000E-2	4.416667E-2	1.250000E-2	1.333333E-2	1.166667E-2	3.583333E-2	2.500000E-2	2.916667E-2	3.166667E-2	1.000000E-2	8.333333E-3	2.250000E-2	2.666667E-2	1.000000E-2	3.416667E-2	8.333333E-3	2.583333E-2	1.750000E-2	3.583333E-2	2.333333E-2	2.750000E-2	6.666667E-3	7.500000E-3	1.083333E-2	2.333333E-2	2.250000E-2	4.000000E-2	2.166667E-2	1.416667E-2	4.166667E-2	1.083333E-2	2.333333E-2	3.250000E-2	3.500000E-2	2.750000E-2	2.666667E-2	2.583333E-2	2.333333E-2	6.666667E-3	2.500000E-2	2.583333E-2	6.666667E-3	1.666667E-2	1.833333E-2	8.333333E-3	2.333333E-2	3.333333E-3	6.666667E-3	2.250000E-2	2.333333E-2	2.666667E-2	2.750000E-2	7.500000E-3	3.250000E-2	2.750000E-2	1.083333E-2	1.250000E-2	1.583333E-2	1.750000E-2	1.583333E-2	1.250000E-2	1.500000E-2	9.166667E-3	7.500000E-3	2.750000E-2	1.833333E-2	2.583333E-2	8.333333E-3	8.333333E-3	1.000000E-2	7.500000E-3	2.166667E-2	3.583333E-2	2.583333E-2	3.333333E-2	1.333333E-2	2.583333E-2	9.166667E-3	1.916667E-2	1.666667E-2	3.250000E-2	1.666667E-2	1.000000E-2	1.166667E-2	1.416667E-2	1.750000E-2	2.333333E-2	1.000000E-2	1.250000E-2	1.000000E-2	7.500000E-3	2.666667E-2	2.500000E-2	2.166667E-2	1.583333E-2	2.583333E-2	2.083333E-2	1.666667E-2	9.166667E-3	5.000000E-3	2.666667E-2	2.083333E-2	2.250000E-2	2.333333E-2	7.500000E-3	9.166667E-3
1.500000E-2	3.333333E-2	2.833333E-2	4.750000E-2	2.750000E-2	3.583333E-2	3.583333E-2	1.333333E-2	1.166667E-2	1.416667E-2	3.083333E-2	3.750000E-2	3.333333E-2	8.333333E-3	1.583333E-2	3.416667E-2	4.166667E-3	7.500000E-3	6.666667E-3	4.166667E-2	2.500000E-2	3.333333E-2	1.083333E-2	3.416667E-2	1.500000E-2	4.000000E-2	4.083333E-2	2.000000E-2	8.333333E-3	2.583333E-2	3.000000E-2	2.833333E-2	3.833333E-2	2.250000E-2	9.166667E-3	1.500000E-2	1.416667E-2	2.000000E-2	3.083333E-2	1.583333E-2	2.166667E-2	1.666667E-2	1.250000E-2	1.500000E-2	1.916667E-2	1.000000E-2	1.416667E-2	2.416667E-2	6.666667E-3	1.250000E-2	6.666667E-3	2.500000E-3	2.500000E-2	2.916667E-2	1.083333E-2	2.333333E-2	1.416667E-2	8.333333E-3	1.083333E-2	8.333333E-3	2.583333E-2	2.333333E-2	3.583333E-2	3.083333E-2	3.000000E-2	1.500000E-2	2.750000E-2	6.666667E-3	2.250000E-2	1.500000E-2	3.000000E-2	1.416667E-2	1.250000E-2	1.750000E-2	1.250000E-2	1.666667E-2	1.500000E-2	1.083333E-2	1.500000E-2	7.500000E-3	7.500000E-3	1.000000E-2	2.416667E-2	3.166667E-2	5.000000E-3	3.333333E-3	2.000000E-2	8.333333E-3	1.000000E-2	2.666667E-2	6.666667E-3	1.250000E-2	9.166667E-3	6.666667E-3	8.333333E-3	2.666667E-2	2.333333E-2	3.083333E-2	1.000000E-2	4.166667E-3	1.250000E-2	1.916667E-2	3.083333E-2	1.083333E-2	1.500000E-2	1.250000E-2	8.333333E-3	1.916667E-2	7.500000E-3	7.500000E-3	2.000000E-2	2.000000E-2	1.666667E-2	1.750000E-2	6.666667E-3	8.333333E-3	2.166667E-2	1.166667E-2	2.416667E-2	1.500000E-2	2.250000E-2	1.166667E-2	1.083333E-2	1.000000E-2	9.166667E-3	1.500000E-2	1.250000E-2	9.166667E-3	1.250000E-2	8.333333E-3	1.416667E-2	1.000000E-2	6.666667E-3	2.250000E-2	2.416667E-2	8.333333E-3	1.333333E-2	6.666667E-3	1.583333E-2	1.833333E-2	2.083333E-2	1.416667E-2	1.500000E-2	8.333333E-3	1.750000E-2	1.416667E-2	2.250000E-2	1.166667E-2	4.166667E-3	1.666667E-2	2.333333E-2	1.000000E-2	2.333333E-2	1.666667E-2	1.833333E-2	5.833333E-3	8.333333E-3	1.250000E-2	7.500000E-3	2.166667E-2	2.166667E-2
3.666667E-2	6.666667E-3	5.416667E-2	1.250000E-2	1.500000E-2	1.166667E-2	3.333333E-2	4.500000E-2	8.333333E-3	2.166667E-2	5.000000E-3	5.000000E-3	2.416667E-2	2.500000E-3	1.166667E-2	1.000000E-2	1.916667E-2	3.916667E-2	1.416667E-2	6.666667E-3	6.666667E-3	3.083333E-2	2.083333E-2	3.750000E-2	8.333333E-3	8.333333E-3	2.250000E-2	3.916667E-2	2.250000E-2	2.666667E-2	1.166667E-2	3.166667E-2	3.166667E-2	4.333333E-2	2.666667E-2	8.333333E-3	3.416667E-2	3.000000E-2	3.166667E-2	9.166667E-3	3.000000E-2	1.583333E-2	2.583333E-2	1.416667E-2	2.750000E-2	8.333333E-3	2.333333E-2	1.000000E-2	2.583333E-2	3.250000E-2	1.333333E-2	3.000000E-2	2.916667E-2	2.666667E-2	7.500000E-3	9.166667E-3	3.333333E-2	2.583333E-2	2.583333E-2	3.083333E-2	2.333333E-2	2.916667E-2	2.000000E-2	3.000000E-2	3.333333E-2	5.000000E-3	2.000000E-2	3.000000E-2	2.833333E-2	1.416667E-2	2.333333E-2	2.000000E-2	2.666667E-2	3.166667E-2	1.333333E-2	1.416667E-2	4.250000E-2	1.916667E-2	7.500000E-3	1.583333E-2	8.333333E-3	3.250000E-2	1.250000E-2	3.000000E-2	2.500000E-2	4.166667E-3	8.333333E-3	2.333333E-2	7.500000E-3	1.333333E-2	9.166667E-3	3.000000E-2	2.583333E-2	8.333333E-3	1.333333E-2	3.500000E-2	6.666667E-3	1.416667E-2	1.166667E-2	2.833333E-2	3.333333E-2	1.083333E-2	1.916667E-2	2.666667E-2	2.666667E-2	2.166667E-2	2.250000E-2	2.750000E-2	9.166667E-3	1.916667E-2	2.916667E-2	3.916667E-2	3.000000E-2	3.000000E-2	1.916667E-2	3.083333E-2	7.500000E-3	1.666667E-2	1.916667E-2	3.666667E-2	3.083333E-2	7.500000E-3	7.500000E-3	5.000000E-3	2.833333E-2	1.416667E-2	1.000000E-2	3.500000E-2	1.000000E-2	1.916667E-2	1.166667E-2	1.166667E-2	1.083333E-2	8.333333E-3	1.250000E-2	3.500000E-2	3.750000E-2	2.500000E-2	2.416667E-2	1.250000E-2	2.583333E-2	2.500000E-2	1.500000E-2	3.666667E-2	1.750000E-2	2.666667E-2	3.416667E-2	1.416667E-2	7.500000E-3	2.250000E-2	2.166667E-2	2.750000E-2	1.750000E-2	2.000000E-2	3.333333E-2	2.333333E-2	2.083333E-2	1.166667E-2	1.083333E-2	1.583333E-2	4.166667E-3
